timestamp,emotion,confidence
2026-04-16T19:45:42,neutral,98.80
2026-04-16T19:45:43,fear,56.84
2026-04-16T19:45:43,angry,82.38
2026-04-16T19:45:43,fear,53.30
2026-04-16T19:45:43,angry,94.58
2026-04-16T19:45:43,fear,57.90
2026-04-16T19:45:44,neutral,89.30
2026-04-16T19:45:45,fear,69.74
2026-04-16T19:45:45,neutral,91.54
2026-04-16T19:45:45,fear,42.12
2026-04-16T19:45:46,neutral,50.19
2026-04-16T19:45:46,fear,97.27
2026-04-16T19:45:47,neutral,52.16
2026-04-16T19:45:47,fear,65.86
2026-04-16T19:45:47,neutral,97.52
2026-04-16T19:45:47,fear,49.17
2026-04-16T19:45:47,surprise,57.15
2026-04-16T19:45:48,neutral,96.55
2026-04-16T19:45:48,surprise,63.33
2026-04-16T19:45:48,neutral,99.58
2026-04-16T19:45:48,fear,81.11
2026-04-16T19:45:48,neutral,98.43
2026-04-16T19:45:49,angry,98.94
2026-04-16T19:45:50,neutral,51.82
2026-04-16T19:45:51,fear,68.15
2026-04-16T19:45:51,neutral,99.01
2026-04-16T19:45:52,fear,53.36
2026-04-16T19:45:53,angry,83.29
2026-04-16T19:45:53,fear,57.22
2026-04-16T19:45:53,angry,82.60
2026-04-16T19:45:53,fear,77.22
2026-04-16T19:45:53,angry,88.78
2026-04-16T19:45:53,fear,40.66
2026-04-16T19:45:54,angry,85.48
2026-04-16T19:45:54,neutral,80.85
2026-04-16T19:45:54,fear,80.36
2026-04-16T19:45:54,neutral,84.21
2026-04-16T19:45:54,happy,90.89
2026-04-16T19:45:54,neutral,96.57
2026-04-16T19:45:55,fear,65.10
2026-04-16T19:45:55,neutral,98.04
2026-04-16T19:45:55,fear,79.62
2026-04-16T19:45:56,neutral,73.54
2026-04-16T19:45:56,fear,80.50
2026-04-16T19:45:56,neutral,64.64
2026-04-16T19:45:56,fear,63.41
2026-04-16T19:45:56,happy,61.29
2026-04-16T19:45:56,angry,46.72
2026-04-16T19:45:57,neutral,98.23
2026-04-16T19:45:57,fear,79.81
2026-04-16T19:45:57,angry,61.76
2026-04-16T19:45:58,fear,54.25
2026-04-16T19:45:58,neutral,62.59
2026-04-16T19:45:58,fear,78.48
2026-04-16T19:45:58,neutral,98.65
2026-04-16T19:45:58,fear,62.88
2026-04-16T19:45:58,neutral,99.17
2026-04-16T19:45:59,fear,58.51
2026-04-16T19:45:59,angry,67.39
2026-04-16T19:45:59,fear,72.70
2026-04-16T19:45:59,angry,48.50
2026-04-16T19:45:59,fear,58.05
2026-04-16T19:46:00,sad,44.54
2026-04-16T19:46:00,angry,92.09
2026-04-16T19:46:01,neutral,68.45
2026-04-16T19:46:01,angry,55.27
2026-04-16T19:46:01,fear,46.47
2026-04-16T19:46:02,angry,54.56
2026-04-16T19:46:02,fear,64.56
2026-04-16T19:46:02,angry,60.21
2026-04-16T19:46:02,fear,56.16
2026-04-16T19:46:02,angry,46.30
2026-04-16T19:46:02,fear,58.71
2026-04-16T19:46:03,angry,83.56
2026-04-16T19:46:05,fear,58.87
2026-04-16T19:46:05,angry,71.96
2026-04-16T19:46:07,neutral,99.94
2026-04-16T19:46:07,surprise,45.21
2026-04-16T19:46:08,fear,52.64
2026-04-16T19:46:08,surprise,79.94
2026-04-16T19:46:09,fear,55.45
2026-04-16T19:46:09,surprise,92.67
2026-04-16T19:46:10,fear,52.47
2026-04-16T19:46:10,surprise,63.03
2026-04-16T19:46:10,fear,53.91
2026-04-16T19:46:10,surprise,49.45
2026-04-16T19:46:10,fear,56.78
2026-04-16T19:46:10,surprise,50.43
2026-04-16T19:46:11,fear,60.40
2026-04-16T19:46:11,surprise,77.82
2026-04-16T19:46:12,fear,50.16
2026-04-16T19:46:12,surprise,62.01
2026-04-16T19:46:12,fear,76.29
2026-04-16T19:46:12,surprise,50.41
2026-04-16T19:46:13,fear,59.99
2026-04-16T19:46:13,surprise,71.30
2026-04-16T19:46:13,fear,64.79
2026-04-16T19:46:13,surprise,50.97
2026-04-16T19:46:13,fear,83.41
2026-04-16T19:46:14,surprise,61.75
2026-04-16T19:46:14,fear,72.18
2026-04-16T19:46:15,surprise,54.58
2026-04-16T19:46:15,fear,62.44
2026-04-16T19:46:16,neutral,99.38
2026-04-16T19:46:16,fear,82.78
2026-04-16T19:46:17,surprise,60.58
2026-04-16T19:46:17,fear,51.92
2026-04-16T19:46:17,surprise,52.52
2026-04-16T19:46:17,fear,54.91
2026-04-16T19:46:17,surprise,67.46
2026-04-16T19:46:17,fear,65.37
2026-04-16T19:46:18,surprise,47.71
2026-04-16T19:46:18,fear,56.38
2026-04-16T19:46:18,surprise,65.43
2026-04-16T19:46:18,fear,90.35
2026-04-16T19:46:20,surprise,53.67
2026-04-16T19:46:20,fear,67.47
2026-04-16T19:46:21,angry,49.96
2026-04-16T19:46:21,fear,53.05
2026-04-16T19:46:21,angry,72.28
2026-04-16T19:46:21,fear,71.99
2026-04-16T19:46:22,surprise,63.41
2026-04-16T19:46:24,happy,91.33
2026-04-16T19:46:24,fear,67.73
2026-04-16T19:46:24,happy,77.84
2026-04-16T19:46:25,fear,91.65
2026-04-16T19:46:25,happy,93.60
2026-04-16T19:46:25,neutral,47.83
2026-04-16T19:46:25,happy,54.03
2026-04-16T19:46:26,fear,57.29
2026-04-16T19:46:26,happy,44.11
2026-04-16T19:46:26,neutral,42.77
2026-04-16T19:46:26,happy,60.74
2026-04-16T19:46:27,neutral,52.66
2026-04-16T19:46:27,sad,55.93
2026-04-16T19:46:27,neutral,44.47
2026-04-16T19:46:27,happy,68.71
2026-04-16T19:46:27,neutral,97.48
2026-04-16T19:46:28,happy,49.66
2026-04-16T19:46:28,neutral,98.68
2026-04-16T19:46:28,happy,90.00
2026-04-16T19:46:29,fear,58.15
2026-04-16T19:46:29,happy,99.86
2026-04-16T19:46:29,fear,60.11
2026-04-16T19:46:29,happy,88.79
2026-04-16T19:46:30,fear,59.40
2026-04-16T19:46:30,happy,50.41
2026-04-16T19:46:30,neutral,98.54
2026-04-16T19:46:31,happy,55.12
2026-04-16T19:46:31,fear,53.79
2026-04-16T19:46:31,neutral,98.06
2026-04-16T19:46:31,happy,98.36
2026-04-16T19:46:31,neutral,97.08
2026-04-16T19:46:31,happy,97.89
2026-04-16T19:46:32,neutral,99.16
2026-04-16T19:46:32,surprise,59.56
2026-04-16T19:46:32,neutral,95.94
2026-04-16T19:46:33,surprise,48.30
2026-04-16T19:46:33,fear,54.40
2026-04-16T19:46:33,happy,68.59
2026-04-16T19:46:33,neutral,79.97
2026-04-16T19:46:33,happy,94.84
2026-04-16T19:46:35,fear,54.36
2026-04-16T19:46:35,happy,95.76
2026-04-16T19:46:35,neutral,98.19
2026-04-16T19:46:35,happy,97.44
2026-04-16T19:46:35,surprise,63.41
2026-04-16T19:46:36,fear,48.97
2026-04-16T19:46:36,surprise,54.71
2026-04-16T19:46:36,fear,48.02
2026-04-16T19:46:37,surprise,58.41
2026-04-16T19:46:37,fear,47.06
2026-04-16T19:46:37,surprise,67.83
2026-04-16T19:46:38,happy,55.83
2026-04-16T19:46:38,surprise,54.70
2026-04-16T19:46:38,fear,43.30
2026-04-16T19:46:38,neutral,84.90
2026-04-16T19:46:38,fear,66.98
2026-04-16T19:46:39,neutral,99.03
2026-04-16T19:46:39,happy,68.52
2026-04-16T19:46:39,neutral,97.44
2026-04-16T19:46:39,happy,99.75
2026-04-16T19:46:39,neutral,98.62
2026-04-16T19:46:39,happy,99.89
2026-04-16T19:46:41,fear,68.71
2026-04-16T19:46:41,happy,77.87
2026-04-16T19:46:41,fear,50.70
2026-04-16T19:46:41,happy,71.32
2026-04-16T19:46:41,fear,61.04
2026-04-16T19:46:41,happy,80.02
2026-04-16T19:46:42,fear,59.09
2026-04-16T19:46:42,happy,69.08
2026-04-16T19:46:43,neutral,93.50
2026-04-16T19:46:43,fear,49.59
2026-04-16T19:46:43,happy,99.81
2026-04-16T19:46:43,neutral,96.66
2026-04-16T19:46:43,happy,99.86
2026-04-16T19:46:44,neutral,86.37
2026-04-16T19:46:44,happy,90.66
2026-04-16T19:46:44,neutral,46.68
2026-04-16T19:46:44,happy,99.51
2026-04-16T19:46:44,neutral,79.69
2026-04-16T19:46:45,happy,99.56
2026-04-16T19:46:45,neutral,90.99
2026-04-16T19:46:46,happy,99.58
2026-04-16T19:46:46,neutral,84.00
2026-04-16T19:46:47,happy,99.69
2026-04-16T19:46:47,neutral,88.37
2026-04-16T19:46:47,happy,99.18
2026-04-16T19:46:48,neutral,89.64
2026-04-16T19:46:48,happy,99.55
2026-04-16T19:46:48,neutral,96.17
2026-04-16T19:46:48,happy,99.87
2026-04-16T19:46:48,neutral,91.26
2026-04-16T19:46:49,happy,99.35
2026-04-16T19:46:49,neutral,77.92
2026-04-16T19:46:49,happy,99.99
2026-04-16T19:46:49,neutral,69.50
2026-04-16T19:46:49,happy,99.99
2026-04-16T19:46:50,neutral,91.15
2026-04-16T19:46:50,happy,99.89
2026-04-16T19:46:50,neutral,85.44
2026-04-16T19:46:50,happy,97.47
2026-04-16T19:46:51,fear,94.09
2026-04-16T19:46:51,surprise,99.04
2026-04-16T19:46:52,angry,43.34
2026-04-16T19:46:52,fear,51.92
2026-04-16T19:46:52,surprise,69.38
2026-04-16T19:46:52,fear,37.42
2026-04-16T19:46:52,angry,86.55
2026-04-16T19:46:52,fear,47.37
2026-04-16T19:46:52,angry,85.22
2026-04-16T19:46:52,fear,58.65
2026-04-16T19:46:53,neutral,65.21
2026-04-16T19:46:53,happy,67.83
2026-04-16T19:46:53,angry,61.58
2026-04-16T19:46:53,happy,52.00
2026-04-16T19:46:54,angry,70.91
2026-04-16T19:46:54,happy,95.55
2026-04-16T19:46:55,angry,97.88
2026-04-16T19:46:58,fear,93.35
2026-04-16T19:46:58,neutral,81.79
2026-04-16T19:46:59,fear,51.44
2026-04-16T19:46:59,angry,77.79
2026-04-16T19:46:59,fear,68.50
2026-04-16T19:46:59,angry,68.15
2026-04-16T19:46:59,fear,85.53
2026-04-16T19:47:00,angry,61.51
2026-04-16T19:47:00,fear,83.11
2026-04-16T19:47:00,angry,74.53
2026-04-16T19:47:00,fear,78.43
2026-04-16T19:47:00,angry,78.75
2026-04-16T19:47:01,fear,89.80
2026-04-16T19:47:01,angry,52.38
2026-04-16T19:47:01,fear,67.19
2026-04-16T19:47:02,angry,92.34
2026-04-16T19:47:02,fear,71.08
2026-04-16T19:47:02,angry,55.66
2026-04-16T19:47:02,fear,84.23
2026-04-16T19:47:03,happy,84.04
2026-04-16T19:47:03,neutral,57.39
2026-04-16T19:47:03,happy,63.36
2026-04-16T19:47:03,angry,63.01
2026-04-16T19:47:03,fear,75.14
2026-04-16T19:47:03,angry,86.00
2026-04-16T19:47:03,neutral,98.56
2026-04-16T19:47:04,happy,94.88
2026-04-16T19:47:04,neutral,96.73
2026-04-16T19:47:04,angry,65.98
2026-04-16T19:47:05,neutral,74.06
2026-04-16T19:47:06,fear,88.37
2026-04-16T19:47:06,happy,92.92
2026-04-16T19:47:06,neutral,61.72
2026-04-16T19:47:06,happy,61.17
2026-04-16T19:47:06,fear,83.35
2026-04-16T19:47:07,neutral,65.35
2026-04-16T19:47:07,fear,58.37
2026-04-16T19:47:07,angry,56.35
2026-04-16T19:47:08,neutral,91.64
2026-04-16T19:47:08,angry,88.36
2026-04-16T19:47:10,fear,58.27
2026-04-16T19:47:10,angry,79.92
2026-04-16T19:47:10,fear,52.40
2026-04-16T19:47:10,angry,67.15
2026-04-16T19:47:11,fear,54.55
2026-04-16T19:47:11,angry,85.70
2026-04-16T19:47:11,neutral,98.62
2026-04-16T19:47:11,happy,75.84
2026-04-16T19:47:11,neutral,96.32
2026-04-16T19:47:12,happy,95.74
2026-04-16T19:47:12,fear,74.90
2026-04-16T19:47:12,angry,57.05
2026-04-16T19:47:12,fear,77.29
2026-04-16T19:47:12,angry,60.47
2026-04-16T19:47:12,fear,57.11
2026-04-16T19:47:13,angry,76.14
2026-04-16T19:47:13,fear,62.86
2026-04-16T19:47:13,angry,56.15
2026-04-16T19:47:13,fear,68.69
2026-04-16T19:47:13,angry,78.55
2026-04-16T19:47:16,fear,74.06
2026-04-16T19:47:17,surprise,72.36
2026-04-16T19:47:18,fear,52.65
2026-04-16T19:47:18,surprise,80.85
2026-04-16T19:47:18,fear,92.00
2026-04-16T19:47:19,surprise,49.92
2026-04-16T19:47:19,angry,81.17
2026-04-16T19:47:21,surprise,55.43
2026-04-16T19:47:21,fear,87.67
2026-04-16T19:47:23,surprise,57.40
2026-04-16T19:47:23,fear,89.32
2026-04-16T19:47:24,neutral,99.11
2026-04-16T19:47:25,fear,50.08
2026-04-16T19:47:25,surprise,46.04
2026-04-16T19:47:25,fear,53.97
2026-04-16T19:47:25,surprise,42.08
2026-04-16T19:47:25,fear,47.83
2026-04-16T19:47:27,neutral,90.10
2026-04-16T19:47:27,fear,94.98
2026-04-16T19:47:27,neutral,66.58
2026-04-16T19:47:28,fear,55.69
2026-04-16T19:47:28,neutral,68.39
2026-04-16T19:47:28,happy,53.74
2026-04-16T19:47:28,neutral,43.10
2026-04-16T19:47:28,happy,99.71
2026-04-16T19:47:31,neutral,97.46
2026-04-16T19:47:31,happy,99.41
2026-04-16T19:47:31,neutral,98.92
2026-04-16T19:47:31,happy,75.01
2026-04-16T19:47:32,neutral,84.97
2026-04-16T19:47:32,happy,99.99
2026-04-16T19:47:32,neutral,98.35
2026-04-16T19:47:32,happy,99.06
2026-04-16T19:47:33,neutral,99.79
2026-04-16T19:47:33,happy,94.70
2026-04-16T19:47:33,neutral,90.98
2026-04-16T19:47:33,happy,99.99
2026-04-16T19:47:34,neutral,99.54
2026-04-16T19:47:34,happy,96.52
2026-04-16T19:47:35,neutral,99.72
2026-04-16T19:47:35,happy,96.15
2026-04-16T19:47:35,neutral,98.29
2026-04-16T19:47:35,happy,93.41
2026-04-16T19:47:36,neutral,74.81
2026-04-16T19:47:36,happy,45.17
2026-04-16T19:47:36,neutral,94.99
2026-04-16T19:47:37,sad,49.23
2026-04-16T19:47:37,neutral,98.35
2026-04-16T19:47:37,happy,94.41
2026-04-16T19:47:38,sad,45.65
2026-04-16T19:47:38,neutral,56.64
2026-04-16T19:47:38,happy,83.61
2026-04-16T19:47:38,sad,52.89
2026-04-16T19:47:38,fear,86.57
2026-04-16T19:47:38,neutral,88.37
2026-04-16T19:47:38,happy,77.80
2026-04-16T19:47:39,neutral,90.18
2026-04-16T19:47:39,happy,96.41
2026-04-16T19:47:39,neutral,94.91
2026-04-16T19:47:40,happy,99.67
2026-04-16T19:47:40,neutral,97.08
2026-04-16T19:47:40,happy,95.02
2026-04-16T19:47:40,neutral,92.69
2026-04-16T19:47:41,happy,67.66
2026-04-16T19:47:41,neutral,93.86
2026-04-16T19:47:42,fear,59.93
2026-04-16T19:47:42,neutral,64.24
2026-04-16T19:47:42,happy,87.42
2026-04-16T19:47:43,fear,52.70
2026-04-16T19:47:43,happy,80.58
2026-04-16T19:47:43,neutral,88.87
2026-04-16T19:47:43,happy,62.75
2026-04-16T19:47:43,neutral,91.22
2026-04-16T19:47:43,happy,81.50
2026-04-16T19:47:43,neutral,86.55
2026-04-16T19:47:44,fear,59.12
2026-04-16T19:47:44,neutral,84.39
2026-04-16T19:47:44,happy,78.98
2026-04-16T19:47:44,fear,89.61
2026-04-16T19:47:45,happy,70.56
2026-04-16T19:47:45,fear,53.95
2026-04-16T19:47:45,happy,71.90
2026-04-16T19:47:45,fear,50.32
2026-04-16T19:47:45,neutral,86.74
2026-04-16T19:47:45,happy,60.04
2026-04-16T19:47:45,fear,68.16
2026-04-16T19:47:46,neutral,49.56
2026-04-16T19:47:46,happy,47.28
2026-04-16T19:47:46,neutral,44.55
2026-04-16T19:47:46,happy,86.06
2026-04-16T19:47:46,neutral,65.80
2026-04-16T19:47:47,sad,35.15
2026-04-16T19:47:47,neutral,78.74
2026-04-16T19:47:47,happy,95.93
2026-04-16T19:47:47,neutral,89.90
2026-04-16T19:47:48,sad,48.53
2026-04-16T19:47:48,neutral,34.22
2026-04-16T19:47:49,sad,40.84
2026-04-16T19:47:49,neutral,85.06
2026-04-16T19:47:49,happy,91.81
2026-04-16T19:47:49,neutral,42.18
2026-04-16T19:47:49,happy,56.19
2026-04-16T19:47:50,neutral,89.83
2026-04-16T19:47:50,happy,63.66
2026-04-16T19:47:50,neutral,68.71
2026-04-16T19:47:50,happy,49.15
2026-04-16T19:47:50,neutral,63.11
2026-04-16T19:47:50,sad,41.83
2026-04-16T19:47:50,neutral,78.31
2026-04-16T19:47:52,happy,58.03
2026-04-16T19:47:52,fear,49.28
2026-04-16T19:47:53,neutral,99.11
2026-04-16T19:47:53,fear,75.78
2026-04-16T19:47:53,neutral,97.34
2026-04-16T19:47:53,fear,89.01
2026-04-16T19:47:54,neutral,72.41
2026-04-16T19:47:54,fear,94.39
2026-04-16T19:47:54,neutral,92.37
2026-04-16T19:47:54,happy,29.68
2026-04-16T19:47:54,neutral,83.69
2026-04-16T19:47:55,sad,41.21
2026-04-16T19:47:55,neutral,60.14
2026-04-16T19:47:55,fear,38.20
2026-04-16T19:47:55,happy,35.72
2026-04-16T19:47:55,neutral,92.17
2026-04-16T19:47:56,happy,50.91
2026-04-16T19:47:56,neutral,93.98
2026-04-16T19:47:57,sad,46.65
2026-04-16T19:47:57,neutral,57.47
2026-04-16T19:47:58,happy,99.62
2026-04-16T19:47:58,neutral,82.63
2026-04-16T19:47:58,sad,48.47
2026-04-16T19:47:58,neutral,68.80
2026-04-16T19:47:58,sad,42.89
2026-04-16T19:47:58,neutral,80.30
2026-04-16T19:47:59,fear,76.45
2026-04-16T19:47:59,neutral,90.83
2026-04-16T19:47:59,fear,52.01
2026-04-16T19:47:59,neutral,49.70
2026-04-16T19:47:59,happy,58.57
2026-04-16T19:47:59,neutral,74.61
2026-04-16T19:48:00,fear,48.09
2026-04-16T19:48:00,neutral,51.97
2026-04-16T19:48:00,sad,35.15
2026-04-16T19:48:00,neutral,65.24
2026-04-16T19:48:03,happy,96.40
2026-04-16T19:48:03,sad,58.08
2026-04-16T19:48:03,neutral,87.47
2026-04-16T19:48:03,sad,34.15
2026-04-16T19:48:03,neutral,94.86
2026-04-16T19:48:05,happy,89.11
2026-04-16T19:48:05,neutral,54.08
2026-04-16T19:48:05,happy,87.64
2026-04-16T19:48:05,neutral,81.65
2026-04-16T19:48:07,happy,96.88
2026-04-16T19:48:07,neutral,93.88
2026-04-16T19:48:07,happy,89.88
2026-04-16T19:48:07,neutral,98.87
2026-04-16T19:48:07,happy,91.44
2026-04-16T19:48:07,neutral,78.86
2026-04-16T19:48:08,happy,97.80
2026-04-16T19:48:08,fear,46.26
2026-04-16T19:48:09,happy,53.97
2026-04-16T19:48:09,fear,55.15
2026-04-16T19:48:09,neutral,92.39
2026-04-16T19:48:09,fear,58.57
2026-04-16T19:48:09,sad,78.71
2026-04-16T19:48:10,fear,53.58
2026-04-16T19:48:10,sad,69.65
2026-04-16T19:48:11,fear,48.96
2026-04-16T19:48:11,sad,42.99
2026-04-16T19:48:11,fear,53.67
2026-04-16T19:48:11,sad,56.46
2026-04-16T19:48:13,angry,53.75
2026-04-16T19:48:13,sad,74.20
2026-04-16T19:48:14,angry,49.59
2026-04-16T19:48:14,sad,74.50
2026-04-16T19:48:14,angry,42.15
2026-04-16T19:48:16,happy,68.20
2026-04-16T19:48:16,fear,61.94
2026-04-16T19:48:16,neutral,98.26
2026-04-16T19:48:16,fear,51.72
2026-04-16T19:48:17,neutral,99.17
2026-04-16T19:48:17,fear,70.90
2026-04-16T19:48:17,happy,47.79
2026-04-16T19:48:18,fear,77.53
2026-04-16T19:48:18,neutral,99.90
2026-04-16T19:48:18,happy,44.27
2026-04-16T19:48:19,neutral,57.40
2026-04-16T19:48:19,sad,54.37
2026-04-16T19:48:19,neutral,70.04
2026-04-16T19:48:19,happy,77.65
2026-04-16T19:48:19,sad,48.68
2026-04-16T19:48:21,happy,72.86
2026-04-16T19:48:21,fear,81.13
2026-04-16T19:48:22,angry,77.85
2026-04-16T19:48:22,fear,53.84
2026-04-16T19:48:22,angry,97.18
2026-04-16T19:48:25,fear,91.60
2026-04-16T19:48:26,happy,51.73
2026-04-16T19:48:26,fear,96.25
2026-04-16T19:48:26,angry,81.51
2026-04-16T19:48:26,fear,53.22
2026-04-16T19:48:27,angry,71.43
2026-04-16T19:48:27,fear,61.63
2026-04-16T19:48:28,angry,49.99
2026-04-16T19:48:28,fear,93.81
2026-04-16T19:48:28,angry,91.72
2026-04-16T19:48:28,fear,57.12
2026-04-16T19:48:29,angry,49.81
2026-04-16T19:48:29,happy,87.10
2026-04-16T19:48:29,fear,59.39
2026-04-16T19:48:29,happy,70.01
2026-04-16T19:48:29,fear,52.14
2026-04-16T19:48:29,sad,53.40
2026-04-16T19:48:30,fear,67.91
2026-04-16T19:48:30,sad,67.31
2026-04-16T19:48:31,happy,56.27
2026-04-16T19:48:31,neutral,60.04
2026-04-16T19:48:31,happy,42.81
2026-04-16T19:48:31,sad,95.02
2026-04-16T19:48:31,happy,80.43
2026-04-16T19:48:31,sad,89.33
2026-04-16T19:48:32,happy,96.70
2026-04-16T19:48:32,sad,78.34
2026-04-16T19:48:32,happy,99.13
2026-04-16T19:48:32,fear,45.31
2026-04-16T19:48:33,neutral,50.14
2026-04-16T19:48:33,surprise,36.97
2026-04-16T19:48:33,happy,50.95
2026-04-16T19:48:33,surprise,47.99
2026-04-16T19:48:33,fear,60.05
2026-04-16T19:48:33,surprise,37.46
2026-04-16T19:48:33,fear,42.12
2026-04-16T19:48:34,happy,70.77
2026-04-16T19:48:34,neutral,58.63
2026-04-16T19:48:34,happy,69.52
2026-04-16T19:48:34,neutral,97.55
2026-04-16T19:48:34,sad,39.33
2026-04-16T19:48:34,happy,67.49
2026-04-16T19:48:34,neutral,90.71
2026-04-16T19:48:35,happy,77.22
2026-04-16T19:48:35,neutral,90.04
2026-04-16T19:48:35,happy,63.41
2026-04-16T19:48:35,fear,53.15
2026-04-16T19:48:35,neutral,67.67
2026-04-16T19:48:36,happy,83.83
2026-04-16T19:48:36,neutral,99.61
2026-04-16T19:48:36,happy,80.92
2026-04-16T19:48:36,neutral,98.11
2026-04-16T19:48:36,happy,70.56
2026-04-16T19:48:37,neutral,97.77
2026-04-16T19:48:37,happy,76.16
2026-04-16T19:48:37,neutral,99.83
2026-04-16T19:48:38,happy,86.84
2026-04-16T19:48:38,neutral,98.94
2026-04-16T19:48:40,fear,86.98
2026-04-16T19:48:40,neutral,97.15
2026-04-16T19:48:44,fear,77.11
2026-04-16T19:48:44,neutral,99.28
2026-04-16T19:48:44,fear,76.67
2026-04-16T19:48:44,neutral,98.99
2026-04-16T19:48:45,fear,83.03
2026-04-16T19:48:45,neutral,98.76
2026-04-16T19:48:45,fear,75.44
2026-04-16T19:48:45,neutral,92.51
2026-04-16T19:48:45,fear,72.31
2026-04-16T19:48:45,happy,66.80
2026-04-16T19:48:46,fear,83.76
2026-04-16T19:48:46,happy,68.33
2026-04-16T19:48:46,fear,53.30
2026-04-16T19:48:46,happy,77.39
2026-04-16T19:48:48,fear,58.72
2026-04-16T19:48:48,neutral,99.18
2026-04-16T19:48:49,fear,69.29
2026-04-16T19:48:49,happy,59.56
2026-04-16T19:48:49,fear,57.42
2026-04-16T19:48:49,neutral,98.31
2026-04-16T19:48:49,fear,67.87
2026-04-16T19:48:49,neutral,97.59
2026-04-16T19:48:49,happy,56.42
2026-04-16T19:48:50,fear,65.73
2026-04-16T19:48:50,neutral,98.84
2026-04-16T19:48:50,happy,61.97
2026-04-16T19:48:50,fear,58.86
2026-04-16T19:48:50,neutral,96.74
2026-04-16T19:48:50,fear,50.70
2026-04-16T19:48:51,happy,60.63
2026-04-16T19:48:51,neutral,97.89
2026-04-16T19:48:51,fear,61.30
2026-04-16T19:48:51,neutral,98.49
2026-04-16T19:48:51,fear,67.70
2026-04-16T19:48:52,neutral,98.19
2026-04-16T19:48:52,fear,89.02
2026-04-16T19:48:52,surprise,72.35
2026-04-16T19:48:52,fear,53.16
2026-04-16T19:48:53,angry,97.31
2026-04-16T19:48:53,fear,96.58
2026-04-16T19:48:54,happy,59.19
2026-04-16T19:48:54,surprise,66.55
2026-04-16T19:48:54,happy,37.34
2026-04-16T19:48:55,fear,69.78
2026-04-16T19:48:55,happy,69.50
2026-04-16T19:48:55,surprise,78.50
2026-04-16T19:48:56,fear,46.49
2026-04-16T19:48:56,surprise,62.87
2026-04-16T19:48:56,fear,68.77
2026-04-16T19:48:56,angry,58.29
2026-04-16T19:48:56,fear,81.93
2026-04-16T19:48:57,happy,63.00
2026-04-16T19:48:57,surprise,95.04
2026-04-16T19:48:57,angry,84.25
2026-04-16T19:48:58,fear,53.15
2026-04-16T19:48:58,angry,97.23
2026-04-16T19:48:59,fear,50.30
2026-04-16T19:48:59,angry,69.60
2026-04-16T19:48:59,fear,60.38
2026-04-16T19:48:59,angry,55.17
2026-04-16T19:49:00,neutral,95.69
2026-04-16T19:49:00,fear,68.13
2026-04-16T19:49:00,neutral,91.50
2026-04-16T19:49:01,angry,63.47
2026-04-16T19:49:01,neutral,99.12
2026-04-16T19:49:01,angry,51.33
2026-04-16T19:49:01,neutral,96.33
2026-04-16T19:49:02,fear,82.57
2026-04-16T19:49:02,neutral,89.55
2026-04-16T19:49:03,angry,68.41
2026-04-16T19:49:03,neutral,98.88
2026-04-16T19:49:03,angry,92.12
2026-04-16T19:49:03,neutral,99.21
2026-04-16T19:49:04,angry,81.29
2026-04-16T19:49:04,neutral,94.82
2026-04-16T19:49:04,angry,62.55
2026-04-16T19:49:04,neutral,99.41
2026-04-16T19:49:04,angry,92.19
2026-04-16T19:49:05,neutral,99.27
2026-04-16T19:49:05,fear,51.89
2026-04-16T19:49:05,angry,68.96
2026-04-16T19:49:05,neutral,98.88
2026-04-16T19:49:05,fear,67.43
2026-04-16T19:49:05,neutral,97.02
2026-04-16T19:49:05,fear,60.99
2026-04-16T19:49:05,angry,81.55
2026-04-16T19:49:08,surprise,72.80
2026-04-16T19:49:09,angry,98.80
2026-04-16T19:49:12,neutral,97.87
2026-04-16T19:49:12,angry,62.52
2026-04-16T19:49:12,neutral,99.56
2026-04-16T19:49:13,fear,66.27
2026-04-16T19:49:13,neutral,99.12
2026-04-16T19:49:14,angry,88.20
2026-04-16T19:49:14,neutral,94.04
2026-04-16T19:49:14,angry,90.57
2026-04-16T19:49:15,neutral,95.53
2026-04-16T19:49:15,angry,76.63
2026-04-16T19:49:15,neutral,85.22
2026-04-16T19:49:16,angry,93.71
2026-04-16T19:49:16,neutral,89.36
2026-04-16T19:49:16,angry,85.76
2026-04-16T19:49:16,neutral,97.34
2026-04-16T19:49:16,angry,87.71
2026-04-16T19:49:17,neutral,81.83
2026-04-16T19:49:17,fear,73.78
2026-04-16T19:49:17,neutral,85.32
2026-04-16T19:49:17,fear,62.07
2026-04-16T19:49:17,neutral,91.55
2026-04-16T19:49:17,surprise,89.27
2026-04-16T19:49:18,neutral,98.98
2026-04-16T19:49:18,surprise,79.18
2026-04-16T19:49:18,neutral,97.70
2026-04-16T19:49:18,surprise,84.84
2026-04-16T19:49:18,neutral,97.13
2026-04-16T19:49:18,surprise,79.95
2026-04-16T19:49:19,neutral,95.78
2026-04-16T19:49:19,surprise,77.59
2026-04-16T19:49:19,fear,66.39
2026-04-16T19:49:20,surprise,81.91
2026-04-16T19:49:20,fear,53.11
2026-04-16T19:49:20,surprise,55.96
2026-04-16T19:49:20,fear,50.36
2026-04-16T19:49:20,neutral,94.93
2026-04-16T19:49:20,surprise,57.29
2026-04-16T19:49:20,neutral,94.18
2026-04-16T19:49:20,surprise,75.98
2026-04-16T19:49:21,neutral,93.00
